name	AMCSD_code
Perlialite	6390
Natrolite	6391
Natrolite	6392
Natrolite	6393
Sodalite	6394
Sodalite	6395
Sodalite	6396
Sodalite	6397
Sodalite	6398
Natrolite	6399
Natrolite	6400
Natrolite	6401
Natrolite	6402
Lovdarite	6403
Stratlingite	6404
Zeolite-L	6405
Zeolite-L	6406
Zeolite-L	6407
Zeolite-L	6408
Harmotome	6409
Harmotome	6410
Harmotome	6411
Phosphuranylite	6412
Tremolite	6413
Tremolite	6414
Glaucophane	6415
Glaucophane	6416
Glaucophane	6417
Pargasite	6418
Pargasite	6419
Neltnerite	6420
Sanidine-Ge	6421
Albite-Ge	6422
Albite-Ge	6423
Albite-Ge	6424
Titanite	6425
Titanite	6426
Titanite	6427
Titanite	6428
Titanite	6429
9Al2O3.2B2O3	6430
Aluminium Borate	6431
Dinite	6432
Lawsonite	6433
Piemontite	6434
Piemontite	6435
Piemontite	6436
Piemontite	6437
Richterite	6438
Richterite	6439
Richterite	6440
Richterite	6441
Richterite	6442
Richterite	6443
Richterite	6444
Richterite	6445
Richterite	6446
Franklinite	6447
Franklinite	6448
Franklinite	6449
Franklinite	6450
Franklinite	6451
Franklinite	6452
Franklinite	6453
Franklinite	6454
Franklinite	6455
Franklinite	6456
Franklinite	6457
Franklinite	6458
Franklinite	6459
Moganite	6460
Baratovite	6461
Natrolite-NH4 exchanged	6462
Weinebeneite	6463
Richterite	6464
Richterite	6465
Richterite	6466
Richterite	6467
Richterite	6468
Andradite	6469
Andradite	6470
Andradite	6471
Andradite	6472
Andradite	6473
Pyrope	6474
Richterite	6475
Richterite	6476
Richterite	6477
Alluaudite	6478
Na.7K.3GaSiO4	6479
Brewsterite-Ba	6480
Protolithionite	6481
Protolithionite	6482
Kamphaugite-(Y)	6483
Ellenbergerite	6484
Ellenbergerite	6485
Ellenbergerite	6486
Ellenbergerite	6487
Ellenbergerite	6488
Ellenbergerite	6489
Stilbite-Ca	6490
Fluorapophyllite	6491
Apophyllite-(KF)	6492
Laumontite	6493
Phlogopite	6494
Phlogopite	6495
Phlogopite	6496
Phlogopite	6497
Phlogopite	6498
Phlogopite	6499
Phlogopite	6500
Phlogopite	6501
Kinoshitalite	6502
Kinoshitalite	6503
Hydrogarnet	6504
Hydrogarnet	6505
Parvowinchite	6506
Uranopolycrase	6507
Rosenbergite	6508
Hercynite	6509
Hercynite	6510
Hercynite	6511
Hercynite	6512
Hercynite	6513
Hercynite	6514
Hercynite	6515
Hercynite	6516
Hercynite	6517
Hercynite	6518
Hercynite	6519
Hercynite	6520
Hercynite	6521
Hercynite	6522
Hercynite	6523
Hercynite	6524
Hercynite	6525
Hercynite	6526
Hercynite	6527
Diopside	6528
Diopside	6529
Diopside	6530
Diopside	6531
Diopside	6532
Muscovite	6533
Muscovite	6534
Dorallcharite	6535
Sinhalite	6536
Ilvaite	6537
Ilvaite	6538
Ilvaite	6539
Ilvaite	6540
Ilvaite	6541
Ilvaite	6542
Ilvaite	6543
Ilvaite	6544
Quadridavyne	6545
Muscovite-3T	6546
Muscovite-3T	6547
Nenadkevichite	6548
Spinel	6549
Spinel	6550
Spinel	6551
Spinel	6552
Spinel	6553
Spinel	6554
Spinel	6555
Spinel	6556
Spinel	6557
Spinel	6558
Spinel	6559
Spinel	6560
Spinel	6561
Spinel	6562
Spinel	6563
Spinel	6564
Spinel	6565
Brizziite	6566
Seelite	6567
Ulvospinel	6568
Ulvospinel	6569
Ulvospinel	6570
Ulvospinel	6571
Ulvospinel	6572
Ulvospinel	6573
Ulvospinel	6574
Ulvospinel	6575
Ulvospinel	6576
Ulvospinel	6577
Ulvospinel	6578
Uralolite	6579
Diopside	6580
Diopside	6581
Magnesiodumortierite	6582
Alluaudite	6583
Osumilite	6584
Osumilite	6585
Osumilite	6586
Sanidine-Ga	6587
Mordenite	6588
Jankovicite	6589
Natrolite	6590
Zemannite	6591
Zemannite	6592
Kinichilite	6593
Altisite	6594
Altisite	6595
Altisite	6596
Mereiterite	6597
Cuproscheelite	6598
Sanmartinite	6599
Sanmartinite	6600
Tremolite	6601
Magnesiohornblende	6602
Pargasite	6603
Pargasite	6604
Pargasite	6605
Andradite	6606
Orthowalpurgite	6607
Sabelliite	6608
Chiavennite	6609
Sanidine	6610
Sanidine	6611
Gottardiite	6612
Reppiaite	6613
Natrolite	6614
Tridymite	6615
Tridymite	6616
Erythrite	6617
Annabergite	6618
Nafertisite	6619
Kanoite	6620
Epistilbite	6621
Diopside	6622
Diopside	6623
Diopside	6624
Diopside	6625
Diopside	6626
Pb6[Ge6O18].2H20	6627
Rosiaite	6628
CaU(PO4)2	6629
RUB-7	6630
Zinnwaldite-2M1	6631
Shomiokite-(Y)	6632
Ferriannite-(Cs)	6633
Al3Si2O7(OH)3	6634
Gaudefroyite	6635
Afghanite	6636
Spinel	6637
Jacobsite	6638
Jacobsite	6639
Jacobsite	6640
Franklinite	6641
Galaxite	6642
Pb2FeCl3(OH)4.H2O	6643
Garronite	6644
Garronite	6645
Garronite	6646
Fluoro-edenite	6647
Fluoropargasite	6648
Microcline	6649
Microcline	6650
Microcline	6651
Microcline	6652
Microcline	6653
Microcline	6654
FeMnSiO4	6655
FeMnSiO4	6656
FeMnSiO4	6657
FeMnSiO4	6658
FeMnSiO4	6659
FeMnSiO4	6660
FeMnSiO4	6661
FeMnSiO4	6662
FeMnSiO4	6663
FeMnSiO4	6664
FeMnSiO4	6665
FeMnSiO4	6666
FeMnSiO4	6667
FeMnSiO4	6668
FeMnSiO4	6669
FeMnSiO4	6670
FeMnSiO4	6671
FeMnSiO4	6672
FeMnSiO4	6673
FeMnSiO4	6674
FeMnSiO4	6675
FeMnSiO4	6676
FeMnSiO4	6677
MgMnSiO4	6678
MgMnSiO4	6679
MgMnSiO4	6680
MgMnSiO4	6681
MgMnSiO4	6682
MgMnSiO4	6683
MgMnSiO4	6684
MgMnSiO4	6685
MgMnSiO4	6686
MgMnSiO4	6687
MgMnSiO4	6688
MgMnSiO4	6689
MgMnSiO4	6690
MgMnSiO4	6691
MgMnSiO4	6692
MgMnSiO4	6693
Anorthite	6694
Diopside	6695
Hemimorphite	6696
Hemimorphite	6697
Kanoite	6698
Kanoite	6699
Kirschsteinite	6700
Kirschsteinite	6701
Krieselite	6702
Leonhardite	6703
Aluminoceladonite	6704
Phengite	6705
Pb4.32Sb3.68S8.68Cl2.32	6706
Nosean	6707
Ferrilotharmeyerite	6708
Thometzekite	6709
Mounanaite	6710
Gartrellite	6711
Helmutwinklerite	6712
Kentbrooksite	6713
Edingtonite	6714
Edingtonite	6715
Edingtonite	6716
Edingtonite	6717
Diopside	6718
Diopside	6719
Diopside	6720
Diopside-ferrian	6721
Diopside-ferrian	6722
Diopside-ferrian	6723
Diopside-subsilisic	6724
Diopside-subsilisic	6725
Staurolite	6726
Staurolite	6727
Staurolite	6728
Heulandite	6729
Spinel	6730
Spinel	6731
Spinel	6732
Spinel	6733
Spinel	6734
Spinel	6735
Spinel	6736
Spinel	6737
Spinel	6738
Spinel	6739
Spinel	6740
Spinel	6741
Spinel	6742
Spinel	6743
Spinel	6744
Spinel	6745
Spinel	6746
Spinel	6747
Spinel	6748
Spinel	6749
Spinel	6750
Stoppaniite	6751
Spinelloid	6752
Kalifersite	6753
Andradite	6754
Andradite	6755
Andradite	6756
Andradite	6757
Andradite	6758
Andradite	6759
Ca[Zn8(SO4)2(OH)12Cl2](H2O)9	6760
Sapphirine	6761
Surinamite	6762
Clinocervantite	6763
Vergasovaite	6764
Kanemite	6765
Fluor-liddicoatite	6766
Fluor-liddicoatite	6767
Phengite	6768
Phengite	6769
Fluoro-edenite	6770
Pargasite	6771
Faujasite-Na	6772
Kaersutite	6773
Kaersutite	6774
Kaersutite	6775
Kaersutite	6776
Yuanfuliite	6777
Yuanfuliite	6778
Susannite	6779
Franklinite	6780
Franklinite	6781
Franklinite	6782
Franklinite	6783
Franklinite	6784
Franklinite	6785
Franklinite	6786
Franklinite	6787
Franklinite	6788
Hinsdalite	6789
Plumbogummite	6790
Gilmarite	6791
Melanite	6792
Melanite	6793
Melanite	6794
Melanite	6795
Melanite	6796
Melanite	6797
Nabiasite	6798
Titanite	6799
Titanite	6800
Titanite	6801
Titanite	6802
Titanite	6803
Titanite	6804
Titanite	6805
Titanite	6806
Aeschynite-(Y)	6807
Aeschynite-(Y)	6808
Aeschynite-(Y)	6809
Aeschynite-(Y)	6810
Aeschynite-(Y)	6811
Clinoptilolite-Ca	6812
Clinoptilolite-Ca	6813
Pushcharovskite	6814
Hedenbergite	6815
Hedenbergite	6816
Hedenbergite	6817
Hedenbergite	6818
Hedenbergite	6819
Aegirine	6820
Aegirine	6821
Aegirine	6822
Aegirine	6823
Aegirine	6824
Aegirine	6825
Srebrodolskite	6826
Srebrodolskite	6827
Chloritoid	6828
Chloritoid	6829
Clinotobermorite	6830
Clinotobermorite	6831
Clinotobermorite	6832
Tobermorite	6833
Mesolite	6834
Tinticite	6835
Isolueshite	6836
Isolueshite	6837
Felbertalite	6838
Scainiite	6839
NaMnFe2(PO4)3	6840
Na.5Li.5MnFe2(PO4)3	6841
Sursassite	6842
Foitite	6843
Phengite	6844
Phengite	6845
Rollandite	6846
Barrerite	6847
Pickeringite	6848
Magnesio-axinite	6849
Axinite-(Mg)	6850
Melilite	6851
Melilite	6852
Krettnichite	6853
Schiavinatoite	6854
Paganoite	6855
Telluronevskite	6856
Raadeite	6857
Muscovite	6858
Muscovite	6859
Muscovite	6860
Spinel	6861
Gahnite	6862
Spinel	6863
Spinel	6864
CaAl1.8Fe0.2O4	6865
Heulandite-Ca	6866
Heulandite-Ca	6867
Heulandite-Ca	6868
Heulandite-Ca	6869
Magnesiocarpholite	6870
Magnesiocarpholite	6871
Phengite	6872
Phengite	6873
Phengite	6874
Phengite	6875
Phengite	6876
Phengite	6877
Phengite	6878
Phengite	6879
Phengite	6880
Phengite	6881
Phengite	6882
Phengite	6883
Tobermorite	6884
Tobermorite	6885
Tobermorite	6886
Tobermorite	6887
Mullite	6888
Mullite	6889
Mullite	6890
Mullite	6891
Kimzeyite	6892
Kimzeyite	6893
Trimounsite-(Y)	6894
Ekatite	6895
SnGeS3	6896
Pillaite	6897
Mendipite	6898
Damaraite	6899
TlAlSi3O8	6900
Periclase	6901
Periclase	6902
Periclase	6903
Periclase	6904
Magnesioferrite	6905
Zircon	6906
Kupletskite	6907
Kupletskite	6908
Bassanite	6909
Phlogopite-2O	6910
Fluorophlogopite-1M	6911
Phengite-3T	6912
Phengite-3T	6913
Phengite-2M1	6914
Phengite-2M1	6915
Phlogopite-1M	6916
Phlogopite-1M	6917
Phlogopite-1M	6918
Phlogopite	6919
Na1.55K.45Si2O5	6920
Potassic-ferri-ferrorichterite	6921
Potassic-ferri-ferrorichterite	6922
Potassic-ferri-ferrorichterite	6923
Schneebergite	6924
Nickelschneebergite	6925
Satterlyite	6926
Pb7O4(OH)4Cl2	6927
Rimkorolgite	6928
Enstatite	6929
Enstatite	6930
Enstatite	6931
Enstatite	6932
Scolecite	6933
Scolecite	6934
Scolecite	6935
Scolecite	6936
Digenite	6937
Chalcocite	6938
Digenite	6939
Digenite	6940
Moeloite	6941
Olenite	6942
Olenite	6943
Andradite	6944
Andradite	6945
Andradite	6946
Diopside	6947
Diopside	6948
Olenite	6949
Ferrohogbomite-2N2S	6950
Maoniupingite-(Ce)	6951
Maoniupingite-(Ce)	6951
Matsubaraite	6952
Palygorskite	6953
Palygorskite	6954
Maya Blue	6955
Maya Blue	6956
Maya Blue	6957
Maya Blue	6958
Diaphorite	6959
Sphaerobertrandite	6960
Magnesiostaurolite	6961
Zincostaurolite	6962
Tillmannsite	6963
Bikitaite	6964
Bikitaite	6965
Bikitaite	6966
Epistilbite	6967
Epistilbite	6968
Epistilbite	6969
Epistilbite	6970
Brochantite	6971
Brochantite	6972
Kurchatovite	6973
Clinokurchatovite	6974
Siderophyllite	6975
Siderophyllite	6976
Siderophyllite	6977
Enstatite	6978
Enstatite	6979
Katoite	6980
Katoite	6981
Spinel	6982
Spinel	6983
Spinel	6984
Spinel	6985
Spinel	6986
Spinel	6987
Spinel	6988
Shirokshinite	6989
Wairakite	6990
Wairakite	6991
Wairakite	6992
Wairakite	6993
Wairakite	6994
Mordenite	6995
Mordenite	6996
Mordenite	6997
Mordenite	6998
Kochite	6999
Sailaufite	7000
Cancrinite	7001
Spinel	7002
Spinel	7003
Spinel	7004
Spinel	7005
Spinel	7006
Spinel	7007
Spinel	7008
Spinel	7009
Spinel	7010
Spinel	7011
Lamprophyllite	7012
Lamprophyllite	7013
Souzalite	7014
Percleveite-(Ce)	7015
Graulichite-(Ce)	7016
Topaz	7017
Pigeonite	7018
Pigeonite	7019
Pertsevite-(F)	7020
Marinellite	7021
Wycheproofite	7022
Lindackerite	7023
Lindackerite	7024
Dietrichite	7025
Gasparite-(Ce)	7026
Aerinite	7027
Cancrinite	7028
K2ScFSi4O10	7029
Alumino-magnesiohulsite	7030
Aluminomagnesiohulsite	7031
Calcioandyrobertsite	7032
Gramaccioliite-(Y)	7033
Magnesiosadanagaite	7034
Magnesiosadanagaite	7035
Ferronigerite-6N6S	7036
Ferronigerite-6N6S	7037
Dravite	7038
Dravite	7039
Dravite	7040
Dravite	7041
Dravite	7042
Dravite	7043
Dravite	7044
Olenite	7045
Olenite	7046
Schorl	7047
Dravite	7048
Fluor-dravite	7049
Schorl	7050
Schorl	7051
Olenite	7052
Dravite	7053
Dravite	7054
Dravite	7055
Schorl	7056
Chromium-dravite	7057
Chromium-dravite	7058
Chromium-dravite	7059
Chromium-dravite	7060
Chromium-dravite	7061
Zincroselite	7062
Gaitite	7063
Jacquesdietrichite	7064
Larisaite	7065
Trattnerite	7066
Trattnerite	7067
Diopside	7068
Diopside	7069
Diopside	7070
Diopside	7071
Diopside	7072
Diopside	7073
Palygorskite	7074
Palygorskite	7075
Filatovite	7076
Paranatrolite	7077
Olenite	7078
Mahnertite	7079
Dravite	7080
Nobleite	7081
Pellouxite	7082
Cuspidine	7083
Gotzenite	7084
Grenmarite	7085
Gjerdingenite-Mn	7086
Parascorodite	7087
Vastmanlandite-(Ce)	7088
Heulandite-Ba	7089
Rancieite	7090
Dumortierite	7091
Dumortierite	7092
Diopside	7093
Diopside	7094
Diopside	7095
Diopside	7096
Diopside	7097
Natrolite	7098
Natrolite	7099
Yazganite	7100
Holtstamite	7101
Polylithionite	7102
Trilithionite	7103
Trilithionite	7104
Carpholite	7105
Vanadiocarpholite	7106
CuAl2O4	7107
CuAl2O4	7108
CuAl2O4	7109
CuAl2O4	7110
CuAl2O4	7111
CuAl2O4	7112
CuAl2O4	7113
CuAl2O4	7114
CuAl2O4	7115
CuAl2O4	7116
CuAl2O4	7117
CuAl2O4	7118
CuAl2O4	7119
Phlogopite	7120
Phlogopite	7121
Phlogopite	7122
Phlogopite	7123
Phlogopite	7124
Phlogopite	7125
Phlogopite	7126
Phlogopite	7127
Stavelotite-(La)	7128
Biraite-(Ce)	7129
Fe7SiO10	7130
Na1.265Mn3.475(PO4)3	7131
Ferrorosemaryite	7132
Sodalite	7133
Na6Cs2[Co6P6O24](OH)2*1.4H2O	7134
Na6Cs2[Co6P6O24](OH)2*H2O	7135
Farneseite	7136
Hagendorfite	7137
Hagendorfite	7138
Alluaudite	7139
KAl(CO3)(OH)2*H2O	7140
Stanekite	7141
Rhomboclase	7142
Ferricopiapite	7143
Coquimbite	7144
Cronstedtite	7145
Cronstedtite	7146
Cronstedtite	7147
Cronstedtite	7148
Chabazite-K	7149
NH4-Chabazite-K	7150
Phlogopite	7151
Phlogopite	7152
Phlogopite	7153
Phlogopite	7154
Phlogopite	7155
Kirkiite	7156
Epsomite	7157
Wendwilsonite	7158
AgSc(CrO4)2*2H2O	7159
Rb2Cu(Cr2O7)2*2H2O	7160
Cs2Cu(Cr2O7)2*2H2O	7161
Fluoro-magnesiohastingsite	7162
Manganiandrosite-(Ce)	7163
Vanadoandrosite-(Ce)	7164
Fluor-schorl	7165
Fluor-schorl	7165
Maya Blue	7166
Maya Blue	7167
Forsterite	7168
Forsterite	7169
Forsterite	7170
Forsterite	7171
Forsterite	7172
Forsterite	7173
Forsterite	7174
Forsterite	7175
Forsterite	7176
Forsterite	7177
Forsterite	7178
Forsterite	7179
Nontronite	7180
Nontronite	7181
Na(NaMn)7Mn22(PO4)18*0.5H2O	7182
Rosemaryite	7183
Glaukosphaerite	7184
Pokrovskite	7185
Allanpringite	7186
Schlegelite	7187
Guanacoite	7188
Forsterite	7189
Forsterite	7190
Forsterite	7191
Forsterite	7192
Forsterite	7193
Forsterite	7194
Lavendulan	7195
Sampleite	7196
Sampleite	7197
Fluorcalciobritholite	7198
Effenbergerite	7199
Effenbergerite	7200
Effenbergerite	7201
Effenbergerite	7202
Effenbergerite	7203
Effenbergerite	7204
Effenbergerite	7205
Effenbergerite	7206
Wesselsite	7207
Wesselsite	7208
Wesselsite	7209
Wesselsite	7210
Wesselsite	7211
Wesselsite	7212
Wesselsite	7213
Wesselsite	7214
Labuntsovite	7215
Chopinite	7216
Pumpellyite-(Al)	7217
Vihorlatite	7218
Marrucciite	7219
KFe3(AsO4)2(HAsO4)2	7220
K(H2O)Fe(H1.5AsO4)2(H2AsO4)	7221
K(H2O)Ga(H1.5AsO4)2(H2AsO4)	7222
K(H2O)In(H1.5AsO4)2(H2AsO4)	7223
Kettnerite	7224
Owyheeite	7225
Chromite	7226
Chromite	7227
Chromite	7228
Chromite	7229
Chromite	7230
Chromite	7231
Chromite	7232
Chromite	7233
Chromite	7234
Chromite	7235
Chromite	7236
Chromite	7237
Chromite	7238
Chromite	7239
Chromite	7240
Chromite	7241
Chromite	7242
Chromite	7243
Chromite	7244
Chromite	7245
NaCo2S2O10H3	7246
NaCo2S2O10H3	7247
NaNi2S2O10H3	7248
NaNi2S2O10H3	7249
NaCo2Se2O10H3	7250
KCo2Se2O10H3	7251
Chukanovite	7252
Lawsonite	7253
Cassagnaite	7254
Sanidine	7255
Osumilite	7256
Astrophyllite	7257
Uedaite-(Ce)	7258
Skorpionite	7259
Pattersonite	7260
Surkhobite	7261
Struvite-K	7262
Osumilite	7263
Elbaite	7264
Boromullite	7265
Pertsevite-(OH)	7266
Johachidolite	7267
Batisivite	7268
Aenigmatite	7269
Sursassite	7270
Potassic-aluminotaramite	7271
Wakefieldite-(La)	7272
Aerinite	7273
Phlogopite	7274
Phlogopite	7275
Phlogopite	7276
Phlogopite	7277
Phlogopite	7278
KNa3SrSi8O19*4.3H2O	7279
KNaCa2Si8O19*5H2O	7280
Hilairite-(Rb)	7281
Hilairite-(Sr)	7282
Hilairite-(Ba)	7283
Hilairite-(Ca)	7284
Hilairite-(Pb)	7285
Burbankite	7286
Nielsbohrite	7287
Prehnite	7288
Prehnite	7289
Prehnite	7290
Prehnite	7291
Prehnite	7292
Prehnite	7293
Prehnite	7294
Prehnite	7295
Prehnite	7296
Prehnite	7297
Clinochlore	7298
Clinochlore	7299
Clinochlore	7300
Clinochlore	7301
LiGaSi2O6	7302
LiGaSi2O6	7303
LiGaSi2O6	7304
LiGaSi2O6	7305
LiGaSi2O6	7306
LiGaSi2O6	7307
LiGaSi2O6	7308
LiGaSi2O6	7309
LiGaSi2O6	7310
LiGaSi2O6	7311
LiGaSi2O6	7312
LiGaSi2O6	7313
LiGaSi2O6	7314
LiGaSi2O6	7315
LiGaSi2O6	7316
LiGaSi2O6	7317
LiGaSi2O6	7318
LiGaSi2O6	7319
LiGaSi2O6	7320
LiGaSi2O6	7321
LiGaSi2O6	7322
LiGaSi2O6	7323
Walstromite-(Ca,Sr)	7324
Maucherite	7325
Godlevskite	7326
Jinshajiangite	7327
Oxyvanite	7328
Berdesinskiite	7329
Berdesinskiite	7330
Berdesinskiite	7331
Alflarsenite	7332
Florkeite	7333
Chegemite	7334
Balliranoite	7335
SrY2Si3O10	17778
BaGd2Si3O10	17779
BaEr2Si3O10	17780
BaYb2Si3O10	17781
BaSc2Si3O10	17782
Garutiite	7336
Heftetjernite	7337
Wesselsite	18767
Wesselsite	18768
Wesselsite	18769
Wesselsite	18770
Wesselsite	18771
Wesselsite	18772
Effenbergerite	18773
Effenbergerite	18774
Effenbergerite	18775
Brochantite	18378
Qingheiite-(Fe2+)	18317
Qingheiite-(Fe2+)	18317
Shlykovite	17556
Cryptophyllite	17557
Cordierite	17555
Pb3Fe2(PO4)4(H2O)	17730
Arsenoflorencite-(La)	17090
Stronadelphite	17880
Eirikite	17881
Nanlingite	18326
Afmite	18452
Sepiolite	18363
Sepiolite	18364
Pseudolyonsite	18365
Gustavite	18646
Werdingite	18636
Werdingite	18637
Langbanshyttanite	18642
Fluorocronite	18634
Rusinovite	18806
Hezuolinite	18979
Windhoekite	18919
Lileyite	18776
Pyrope	19353
Pyrope	19354
Spinel	19270
Spinel	19271
Spinel	19272
Spinel	19273
Spinel	19274
Spinel	19275
Spinel	19276
Spinel	19277
Spinel	19278
Spinel	19279
Spinel	19280
Spinel	19281
Spinel	19282
Spinel	19283
Spinel	19284
Spinel	19285
Spinel	19286
Spinel	19287
Spinel	19288
Spinel	19289
Spinel	19290
Spinel	19291
Spinel	19292
Spinel	19293
Spinel	19294
Spinel	19295
Spinel	19296
Spinel	19297
Spinel	19298
Spinel	19299
Spinel	19300
Spinel	19301
Spinel	19302
Spinel	19303
Spinel	19304
Spinel	19305
Spinel	19306
Spinel	19307
Spinel	19308
Spinel	19309
Spinel	19310
Spinel	19311
Spinel	19312
Spinel	19313
Spinel	19314
Spinel	19315
Spinel	19316
Spinel	19317
Spinel	19318
Spinel	19319
Spinel	19320
Spinel	19321
Spinel	19322
Spinel	19323
Spinel	19324
Spinel	19325
Spinel	19326
Spinel	19327
Spinel	19328
Spinel	19329
Spinel	19330
Spinel	19331
Spinel	19332
Spinel	19333
Spinel	19334
Spinel	19335
Spinel	19336
Spinel	19337
Spinel	19338
Spinel	19339
Spinel	19340
Spinel	19341
Spinel	19342
Spinel	19343
Spinel	19344
Spinel	19345
Spinel	19346
Spinel	19347
Spinelloid	19350
Spinelloid	19351
Spinelloid	19352
Fluor-schorl	19398
Foitite	19399
Magnesiofoitite	19400
Schorl	19401
Olenite	19402
Fluor-elbaite	19403
Fluor-elbaite	19404
Fluor-elbaite	19405
Maghrebite	19348
Chovanite	19349
Ferriallanite-(La)	19361
Cupromolybdite	19362
Guyanaite	19391
Guyanaite	19392
Guyanaite	19393
Rauchite	19394
Dymkovite	19395
Linzhiite	19595
Atelisite-(Y)	19605
Paseroite	19584
Chukhrovite-(Ca)	19596
Stellerite	7338
MgSiO3	7339
Diaspore	7340
Diaspore	7341
PbO2	7342
PbO2	7343
PbO2	7344
Diaspore	7345
Diaspore	7346
Diaspore	7347
Diaspore	7348
Spinel	7349
Spinel	7350
Cuprite	7351
Sarcopside	7352
(Ni.73Mg.27)3(PO4)2	7353
(Ni.6Mg.4)3(PO4)2	7354
(Ni.45Mg.55)3(PO4)2	7355
Sursassite	7356
Clinoenstatite	7357
Enstatite	7358
Wollastonite	7359
Wollastonite	7360
Ilvaite	7361
Ilvaite	7362
Ilvaite	7363
Ilvaite	7364
Cordierite	7365
Cordierite	7366
Cordierite	7367
Cordierite	7368
Grossular	7369
K2Ca2(SO4)3	7370
Phenakite	7371
Phenakite	7372
Phenakite	7373
Phenakite	7374
Bertrandite	7375
Bertrandite	7376
Bertrandite	7377
Stishovite	7378
Stishovite	7379
Stishovite	7380
Stishovite	7381
Stishovite	7382
Cordierite	7383
Cordierite	7384
Cordierite	7385
Cordierite	7386
Cordierite	7387
Cordierite	7388
Spinel	7389
Spinel	7390
Spinel	7391
Spinel	7392
Spinel	7393
Magnetite	7394
Magnetite	7395
Magnetite	7396
Magnetite	7397
Magnetite	7398
Ni2SiO4	7399
Ni2SiO4	7400
Ni2SiO4	7401
Ni2SiO4	7402
Ni2SiO4	7403
Fe2SiO4	7404
Fe2SiO4	7405
Fe2SiO4	7406
Fe2SiO4	7407
Fe2SiO4	7408
Ni2SiO4	7409
Ni2SiO4	7410
Ni2SiO4	7411
Ni2SiO4	7412
Ni2SiO4	7413
Ni2SiO4	7414
Baddeleyite	7415
Baddeleyite	7416
Baddeleyite	7417
Magnetite	7418
Magnetite	7419
Magnetite	7420
Magnetite	7421
Magnetite	7422
Magnetite	7423
Magnetite	7424
Aegirine	7425
Winchite	7426
Magnesio-arfvedsonite	7427
Chrysoberyl	7428
Chrysoberyl	7429
Chrysoberyl	7430
Chrysoberyl	7431
Chrysoberyl	7432
Chrysoberyl	7433
Stishovite	7434
Stishovite	7435
Stishovite	7436
Stishovite	7437
Forsterite	7438
Phenakite	7439
Phenakite	7440
Phenakite	7441
Phenakite	7442
Chrysoberyl	7443
Chrysoberyl	7444
Chrysoberyl	7445
Chrysoberyl	7446
Tuite	7447
Pyrophanite	7448
Manganolangbeinite	7449
Manganolangbeinite	7450
MgSiO3	7451
MgSiO3	7452
Ilvaite	7453
Ilvaite	7454
Ilvaite	7455
Ilvaite	7456
Ilvaite	7457
Ilvaite	7458
K2Cd2(SO4)3	7459
K2Cd2(SO4)3	7460
K2Cd2(SO4)3	7461
MnTiO3	7462
CdGeO3	7463
Aegirine	7464
ScAlO3	7465
ScAlO3	7466
ScAlO3	7467
ScAlO3	7468
Co3O4	7469
Co3O4	7470
Co3O4	7471
Co3O4	7472
Co3O4	7473
Co3O4	7474
Co3O4	7475
Co3O4	7476
Co3O4	7477
Co3O4	7478
Co3O4	7479
Co3O4	7480
Co3O4	7481
Co3O4	7482
MgSiO3	7483
MgSiO3	7484
MgSiO3	7485
MgSiO3	7486
MgSiO3	7487
MgSiO3	7488
Wadsleyite	7489
Forsterite	7490
Forsterite	7491
Forsterite	7492
Forsterite	7493
Forsterite	7494
Forsterite	7495
Forsterite	7496
Forsterite	7497
Forsterite	7498
Forsterite	7499
Forsterite	7500
Forsterite	7501
Forsterite	7502
Titanite	7503
Titanite	7504
Titanite	7505
Titanite	7506
Titanite	7507
Titanite	7508
Titanite	7509
Titanite	7510
Titanite	7511
Alabandite	7512
Alabandite	7513
Alabandite	7514
Alabandite	7515
Alabandite	7516
Alabandite	7517
Alabandite	7518
Alabandite	7519
Alabandite	7520
Alabandite	7521
Alabandite	7522
Alabandite	7523
Alabandite	7524
Alabandite	7525
Alabandite	7526
Alabandite	7527
Manganosite	7528
Manganosite	7529
Neptunite	7530
Neptunite	7531
Neptunite	7532
Neptunite	7533
NiAl2O4	7534
NiAl2O4	7535
NiAl2O4	7536
NiAl2O4	7537
NiAl2O4	7538
NiAl2O4	7539
NiAl2O4	7540
NiAl2O4	7541
NiAl2O4	7542
NiAl2O4	7543
NiAl2O4	7544
NiAl2O4	7545
NiAl2O4	7546
NiAl2O4	7547
NiAl2O4	7548
NiAl2O4	7549
NiAl2O4	7550
NiAl2O4	7551
NiAl2O4	7552
NiAl2O4	7553
NiAl2O4	7554
NiAl2O4	7555
NiAl2O4	7556
NiAl2O4	7557
NiAl2O4	7558
NiAl2O4	7559
NiAl2O4	7560
NiAl2O4	7561
NiAl2O4	7562
NiAl2O4	7563
NiAl2O4	7564
NiAl2O4	7565
NiAl2O4	7566
NiAl2O4	7567
NiAl2O4	7568
NiAl2O4	7569
NiAl2O4	7570
NiAl2O4	7571
NiAl2O4	7572
NiAl2O4	7573
NiAl2O4	7574
NiAl2O4	7575
NiAl2O4	7576
NiAl2O4	7577
NiAl2O4	7578
NiAl2O4	7579
NiAl2O4	7580
NiAl2O4	7581
NiAl2O4	7582
NiAl2O4	7583
NiAl2O4	7584
NiAl2O4	7585
NiAl2O4	7586
NiAl2O4	7587
NiAl2O4	7588
NiAl2O4	7589
NiAl2O4	7590
NiAl2O4	7591
NiAl2O4	7592
NiAl2O4	7593
NiAl2O4	7594
NiAl2O4	7595
